timestamp,planta,fase,luminosidade,temp_ar,umid_ar,temp_solo,umid_solo,aquecedor_estado,aquecedor_motivo,ventoinha_estado,ventoinha_motivo,luminaria_estado,luminaria_motivo,bomba_estado,bomba_motivo
2025-09-02T22:43:09.531420,Alface,Crescimento,0.0,21.5,86.1,20.62,65.18,False,21.5°C entre 20°C e 25°C,False,Condições normais,False,Fora do fotoperíodo (06:00 → 20:54),False,Umidade adequada (64.98%)
2025-09-02T22:43:39.838732,Alface,Crescimento,0.0,21.5,86.1,20.62,65.18,False,21.5°C entre 20°C e 25°C,False,Condições normais,False,Fora do fotoperíodo (06:00 → 20:54),False,Umidade adequada (64.98%)
2025-09-02T22:44:10.177492,Alface,Crescimento,0.0,21.5,86.1,20.56,64.68,False,21.5°C entre 18°C e 22°C,True,Umidade 86.1% ≥ limite (80%),False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.23% > 60%)
2025-09-02T22:44:40.503509,Alface,Crescimento,0.0,21.5,86.0,20.62,65.67,False,21.5°C entre 18°C e 22°C,True,Umidade 86.0% ≥ limite (80%),False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.71% > 60%)
2025-09-02T22:45:10.869442,Alface,Crescimento,0.0,21.5,86.1,20.62,65.71,True,21.5°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.07% > 60%)
2025-09-02T22:45:41.211246,Alface,Crescimento,0.0,21.5,86.1,20.62,65.18,True,21.5°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.18% > 60%)
2025-09-02T22:46:11.531711,Alface,Crescimento,0.0,21.5,86.1,20.62,64.82,True,21.5°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (64.79% > 60%)
2025-09-02T22:46:41.866234,Alface,Crescimento,0.0,21.5,86.1,20.69,65.53,True,21.5°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.43% > 60%)
2025-09-02T22:47:12.219512,Alface,Crescimento,0.0,21.6,86.0,20.62,64.79,True,21.6°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.46% > 60%)
2025-09-02T22:47:42.543549,Alface,Crescimento,0.0,21.6,86.0,20.75,65.12,True,21.6°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.51% > 60%)
2025-09-02T22:48:12.870073,Alface,Crescimento,0.0,21.6,86.0,20.75,64.9,True,21.6°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.46% > 60%)
2025-09-02T22:48:43.194860,Alface,Floracao,0.0,21.7,85.8,20.81,64.79,True,21.7°C < desejada (64°C),True,Ligada junto com o aquecedor,False,Fora do fotoperíodo (06:00 → 20:57),False,Solo muito úmido (65.32% > 60%)
2025-09-02T22:49:13.521190,Alface,Floracao,0.0,21.7,85.7,20.81,65.03,True,21.7°C < desejada (64°C),True,Ligada junto com o aquecedor,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),False,Solo muito úmido (65.47% > 50%)
2025-09-02T22:49:43.830119,Alface,Floracao,19129.17,21.8,85.5,21.12,64.53,False,21.8°C entre 21°C e 27°C,True,Umidade 85.5% ≥ limite (80%),True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),False,Solo muito úmido (64.46% > 50%)
